id,cidade,uf,lat,lng,nome_polo,nome_fantasia,logradouro,numero,bairro,cep,complemento,telefone1,telefone2,email1,email2,url
241,Itaqui,RS,-29.24299350,-56.47199280,ITAQUI - CENTRO,UAB - POLO UNIVERSITARIO DA FRONTEIRA OESTE,Rua Euclides Aranha,1288,Centro,97650-00,NULL,(55) 34337480,(),uab@itaqui.rs.gov.br,uab.poloitaqui.indira@gmail.com,uab-poloitaqui.blogspot.com
257,Sobradinho,RS,-29.39722020,-53.02440180,SOBRADINHO - VERA CRUZ,POLO REGIONAL DE ENSINO SUPERIOR A DISTANCIA DE SOBRADINHO - UAB,"Rua Honório Luiz Guerreiro, 270",NULL,Vera Cruz,96900000,NULL,(51) 37421661,(51) 37422839,polouabsobradinho.rs@gmail.com,polouab@sobradinho-rs.com.br,NULL
245,Picada Café,RS,-29.45982150,-51.10628240,PICADA CAFE - CENTRO,POLO UNIVERSITARIO DE PICADA CAFE - UAB,RUA DAS AZALÉIAS,638,CENTRO,95175000,NULL,(54) 32851948,(54) 991741494,secretaria.poloupc@gmail.com,anelisepilz@gmail.com,Estamos organizando
238,Faxinal do Soturno,RS,-29.56139690,-53.41220520,FAXINAL DO SOTURNO - CENTRO,POLO DE APOIO PRESENCIAL FAXINAL DO SOTURNO,"Rua 7 de Setembro, 790",NULL,Centro,97220000,NULL,(55) 32632354,(55) 32633700,uab@faxinal.com,eliana.uabfax@gmail.com,NULL
711,Sapiranga,RS,-29.58661120,-50.99146540,SAPIRANGA - CENTRO,POLO UNIVERSITARIO DE EDUCACAO A DISTANCIA  DE SAPIRANGA,Rua Padre Réus,263,Centro,93800000,NULL,(51) 35999616,(),poloead@sapiranga.rs.gov.br,marcia.guterres@terra.com.br,NULL
230,Agudo,RS,-29.62615480,-53.23959730,AGUDO - CENTRO,POLO DE APOIO PRESENCIAL AO ENSINO SUPERIOR DE AGUDO - UAB,Av Borges de Medeiros,1194,Centro,96540000,NULL,(55) 32651144,(55) 32652021,uabpoloagudo@gmail.com,claudetehoffmann@yahoo.com.br,NULL
253,São João do Polêsine,RS,-29.65552550,-53.48784650,SAO JOAO DO POLESINE - CENTRO,POLO DE APOIO PRESENCIAL UAB DE SAO JOAO DO POLESINE,Av. São João,1532,Centro,97230000,NULL,(55) 32691249,(55) 32691168,polouab.sjprs@yahoo.com.br,mara.bianquin@ibest.com.br,NULL
599,Novo Hamburgo,RS,-29.70039050,-51.13193270,NOVO HAMBURGO - CENTRO,POLO DA UNIVERSIDADE ABERTA EM NOVO HAMBURGO,AV. PEDRO ADAMS FILHO,4918,CENTRO,93320-00,NULL,(51) 35949901,(51) 35949947,gabineteprefeito@novohamburgo.rs.gov.br,monicapagel@yahoo.com.br,http://polouabnh.weebly.com
247,Restinga Seca,RS,-29.80057090,-53.34743040,RESTINGA SECA - CENTRO,POLO EDUCACIONAL SUPERIOR DE RESTINGA SECA - UAB,Rua José Celestino Alves,134,Centro,97200-00,2 andar,(55) 32614778,(55) 999721902,uabrestingaseca@gmail.com,adrianauabrestingaseca@gmail.com,Rio Grande do Sul
712,Sapucaia do Sul,RS,-29.83117770,-51.14935990,SAPUCAIA DO SUL - PARAISO,POLO UAB - SAPUCAIA DO SUL,RUA ATALÍBIO TRINDADE FIGUEIREDO,4,PARAÍSO,93220-75,NULL,(51) 34521058,(51) 992539265,uab.sapucaia@gmail.com,uab.soniagarcez@gmail.com,NULL
1080,Esteio,RS,-29.85010460,-51.15550560,ESTEIO - PARQUE AMADOR,POLO UAB - ESTEIO,RUA ALEGRETE,455,PARQUE AMADOR,93280060,PREDIO DA SECRETARIA DE EDUCAÇÃO DE ESTEIO,(51) 34730601,(),polouabesteio455@gmail.com,polo.uab@esteio.rs.gov.br,NULL
251,Santo Antônio da Patrulha,RS,-29.88219360,-50.55497190,SANTO ANTONIO DA PATRULHA - CIDADE ALTA,POLO UNIVERSITARIO SANTO ANTONIO - SANTO ANTONIO DA PATRULHA - UAB,Rua Barão do Cahy,125,Cidade Alta,95500000,Em frente ao Correio,(51) 36627214,(51) 996456749,polosap@polosap.com.br,dilcee@gmail.com,http://www.polosap.com.br
364,Cacequi,RS,-29.94266750,-54.82912590,CACEQUI - CENTRO,UAB - POLO DE CACEQUI,Rua Senador Salgado Filho,0,Centro,97450000,NULL,(55) 32541089,(55) 32543289,uabcacequi@gmail.com,NULL,NULL
842,Itacoatiara,AM,-3.142477,-58.449182,ITACOATIARA - SAO FRANCISCO,POLO UAB ITACOATIARA UNIVERSIDADE FEDERAL DO AMAZONAS,Rua Nossa Senhora do Rosário,0,centro,69100000,NULL,(),(),polouabitac@hotmail.com,NULL,NULL
983,Luís Correia,PI,-3.14711800,-41.40119600,LUIS CORREIA - CENTRO,POLO DE LUIS CORREIA,Rua Afonso Serra,605,Centro,64220-00,CEEP - Zulmira Xavier,(86) 32163393,(),supes.seduc@gmail.com,NULL,NULL
156,Buriti dos Lopes,PI,-3.18508880,-41.87994080,BURITI DOS LOPES - COHAB,POLO DE APOIO PRESENCIAL JOSE FRANCA DA ROCHA - BURITI DOS LOPES - UAB,Rua Professora Maria da Glória,0,COHAB,64230000,NULL,(86) 33631503,() 33631710,polouabburitidoslopes@gmail.com,fgildaziosilva@hotmail.com,NULL
297,Altamira,PA,-3.197663,-52.210292,ALTAMIRA - BRASILIA,POLO DE APOIO PRESENCIAL DE ALTAMIRA,Rua Antônio Vieira,122,Brasília,68377-00,Escola Municipal Dom Clemente Geiger,(93) 35157704,(93) 991722353,polouabaltamira@gmail.com,marienefeitosa@hotmail.com,NULL
1190,Viana,MA,-3.219039,-45.002751,VIANA - CENTRO,Polo UAB de Viana,Praça Ozimo de Carvalho,141,Centro,65215000,NULL,(98) 996165684,(98) 99714187,lourivalgomes55@gmail.com,NULL,NULL
520,Itapipoca,CE,-3.22440450,-39.77555710,ITAPIPOCA - COQUEIRO,ITAPIPOCA,Rua João Cordeiro,0,Coqueiro,62000-50,NULL,(88) 36313379,(),UAB-ITAPIPOCA@HOTMAIL.COM,jcsantos7@hotmail.com,NULL
677,Santa Quitéria do Maranhão,MA,-3.28265760,-42.94169800,SANTA QUITERIA DO MARANHAO - MUTIRAO,PE. AMERICO DE OLIVEIRA HENRIQUES,Rua João de Deus,0,Centro,65540-00,NULL,(),(),uabsantaquiteria,adelnewboy@hotmail.com,NULL
15,Manacapuru,AM,-3.304373,-60.617079,MANACAPURU - TERRA PRETA,POLO UAB - MANACAPURU,Eduardo Ribeiro,0,Correnteza,69400072,S/N,(92) 992180174,(),uabmpu@gmail.com,rozinalda.moreira@gmail.com,NULL
588,Nina Rodrigues,MA,-3.38441140,-43.82909880,NINA RODRIGUES - CENTRO,POLO TECNOLOGICO UAB2 - ANEXO RAIMUNDO DE OLIVEIRA CORREA,Travessa Interventor Coronel Siqueira,5,Centro,65450000,NULL,(98) 34651376,(),polouabninarodrigues@uemanet.uema.com.br,NULL,http://www.educacaoninense.blogspot.com
304,Anapurus,MA,-3.47956620,-43.21344840,ANAPURUS - AEROPORTO,POLO DE APOIO PRESENCIAL UAB DONA NERCI ALVES MONTELES ANAPURUS-MA.,Rua Maria Pires Leite,0,Aeroporto,65525-00,Complexo Educacional Dona Nerci Alves Monteles,(),(98) 34811153,polouama@gmail.com,acelys.anyandy@gmail.com,NULL
314,Arari,MA,-3.50984780,-44.73814320,ARARI - CENTRO,POLO DE APOIO PRESENCIAL UAB - ARARI,Rua 31 de Março,0,Centro,65480-00,Colégio Comercial de Arari,(98) 34531976,(98) 91517882,janaildy@hotmail.com,jjdutrab@hotmail.com,NULL
47,Meruoca,CE,-3.58525040,-40.45163290,MERUOCA - CENTRO,POLO UAB - MERUOCA,Praça Caetano Marques,0,Centro,62130000,Próximo a Igreja Matriz,(88) 94763201,(88) 36491136,uabpolomeruoca@hotmail.com,NULL,http://polouabmeruoca.blogspot.com
52,São Gonçalo do Amarante,CE,-3.64370680,-39.02938840,SAO GONCALO DO AMARANTE - LIBERDADE,POLO UAB - SAO GONCALO DO AMARANTE,Rua Estrada da Liberdade,0,Liberdade,62670000,NULL,(85) 33154503,(),siqueira.malu@yahoo.com.br,NULL,siqueira.malu@yahoo.com.br
561,Luzilândia,PI,-3.65108400,-42.35448310,LUZILANDIA - CENTRO,POLO DE APOIO PRESENCIAL DE LUZILANDIA,Rua João Quariguazi,409,Centro,64160-00,NULL,(86) 33931321,(),uapiluz@hotmail.com,uapiluz@yahoo.com.br,NULL
1366,Sobral,CE,-3.683225,-40.338191,SOBRAL - DERBY CLUBE,Polo UAB de Sobral,Dona Iolanda P. C. Barreto,317,Derby Clube,62042270,NULL,(88) 36951950,(),polouab.ced@gmail.com,herbet@virtual.ufc.br,www.ced.seduc.ce.gov.br
43,Caucaia,CE,-3.72934260,-38.66431340,CAUCAIA - NOVO PABUSSU,MARIA DOLORES MENEZES DE ALMEIDA - POLO UAB DE CAUCAIA 1( PROVISORIO),Rua da Consolação,465,Novo Pabussú,61600310,NULL,(85) 33421179,(),polouabcaucaia.mariadolores@gmail.com,fsmoreira2009@gmail.com,NULL
44,Caucaia,CE,-3.73189710,-38.64597860,CAUCAIA - ITAMBE I,POLO UAB CAUCAIA 3 - ESCOLA FLAVIO PORTELA MARCILIO(SEDE),R. #5,23,Itambé,61600000,Conjunto Vicente Arruda,(85) 33421161,(85) 985084693,caucaia27@hotmail.com,polosedecaucaia@gmail.com,NULL
42,Caucaia,CE,-3.77362650,-38.62485250,CAUCAIA - ARATURI,POLO UAB CAUCAIA ARATURI (JUREMA),Rua Santa Marta,35,Araturi,61695000,Loteamento Amazonas,(85) 988582145,(85) 33428103,uabjurema@sct.caucaia.ce.gov.br,marciar8@gmail.com,uabjurema.wix.com/eadcaucaia
669,Santa Inês,MA,-3.80580890,-45.46864310,SANTA INES - SABBAK,UNIVERSIDADE ABERTA DO BRASIL ''VALE DO PINDARE E REGIAO'',Rua Santa Luzia,55,Sabak,65300000,Escola Municipal Maria Martins Bringel,(98) 36531391,(99) 36532185,davidmorais21@gmail.com,NULL,NULL
53,Ubajara,CE,-3.84234400,-40.93849140,UBAJARA - CENTRO,POLO UAB - UBAJARA,Avenida Coronel Franscisco Calvacante,503,Centro,62350000,NULL,(88) 36341451,(88) 36341808,barbaranely0705@gmail.com,barbaranely@hotmail.com,NULL
160,Esperantina,PI,-3.84594350,-42.19677160,ESPERANTINA - CENTRO,POLO DE APOIO PRESENCIAL DA UAB EM ESPERANTINA - UAB,Rua Reginaldo de Araújo Bezerra,68,Centro,64180-00,NULL,(86) 33831439,(),prof.antonio.carlos@bol.com.br,uabesperantina@hotmail.com,NULL
1299,Maracanaú,CE,-3.882117,-38.625236,MARACANAÚ - CENTRO,Polo UAB Maracanau,Rua Capitão Valdemar Lima,202,Centro,61900020,NULL,(85) 35215654,(85) 35215652,uabpolomaracanau@gmail.com,taciax@gmail.com,NULL
570,Maranguape,CE,-3.89489060,-38.69001770,MARANGUAPE - GUABIRABA,CVT DE MARANGUAPE - POLO UAB DE MARANGUAPE,Rua Walter Lopes,149,Guabiraba,61940000,Escola Municipal do Estado do Rio Grande do Norte,(85) 33413355,(85) 88348587,polouabmaranguape@centec.org.br,julianacentec@hotmail.com,www.polouabmaranguape.com.br
164,Piracuruca,PI,-3.97103300,-41.68097240,PIRACURUCA - CENTRO,POLO TERRITORIO DOS COCAIS - PIRACURUCA - UAB,Rua Tenente Rui Brito,1430,Centro,64240000,NULL,(86) 33431369,(),polouapi.piracuruca@hotmail.com,NULL,NULL
233,Cachoeira do Sul,RS,-30.03939230,-52.89860580,CACHOEIRA DO SUL - CENTRO,"POLO DE APOIO PRESENCIAL DA UNIVERSIDADE ABERTA DO BRASIL E CASA DO PROFESSOR ""VALE DO JACUI"" DE CAC",RUA  JULIO DE CASTILHO,342,CENTRO,96501000,NULL,(51) 37246007,(51) 37240867,uabcachoeira@gmail.com,uabcachoeira@hotmail.com,NULL
232,Balneário Pinhal,RS,-30.19979630,-50.27597110,BALNEARIO PINHAL - DISTRITO DE MAGISTERIO,POLO DE EDUCAÇÃO SUPERIOR DO BALNEARIO PINHAL - UABBP,RUA SÃO GERÔNIMO,826,DISTRITO DO MAGISTÉRIO,95599-00,NULL,(51) 36862728,(51) 36862985,polo_uab@balneariopinhal.rs.gov.br,polo.bpinhal.uab@gmail.com,NULL
231,Arroio dos Ratos,RS,-30.20041700,-51.74669480,ARROIO DOS RATOS - CENTRO,POLO UAB - ARROIO DOS RATOS,Av. João Pereira da Silva,550,Centro,96740000,NULL,(51) 36563087,(),prefeito@arroiodosratos.rs.gov.br,NULL,NULL
710,São Sepé,RS,-30.20324990,-53.60686460,SAO SEPE - CENTRO,POLO DE EDUCACAO SUPERIOR  SEPE TIARAJU - UAB - SAO SEPE,"Rua Coronel Veríssimo, 1177",NULL,Centro,97340000,NULL,(55) 32331924,(),uab_saosepe@plugnet.psi.br,uab_sepetiaraju@plugnet.psi.br,NULL
246,Quaraí,RS,-30.28585510,-56.11422530,QUARAI - CENTRO,POLO UAB - POLO DE APOIO PRESENCIAL PARA EDUCACAO A DISTANCIA DE QUARAI - UAB,Rua Duque de Caxias,1080,Centro,97560000,NULL,(55) 34232288,(55) 34232271,pmquarai.uab@gmail.com,janefolc07@gmail.com,www.quarai.rs.gov.br
667,Rosário do Sul,RS,-30.29248990,-55.04933750,ROSARIO DO SUL - CENTENARIO,POLO DE APOIO PRESENCIAL UAB DE ROSARIO DO SUL,Avenida Rafael Gonçalves,435,Centenário,97590000,Prédio,(55) 32311320,(55) 32312844,uabrosario@gmail.com,uabrosul@hotmail.com,NULL
249,Santana da Boa Vista,RS,-30.85816500,-53.17497260,SANTANA DA BOA VISTA - NOSSA SENHORA DO ROSARIO,POLO MUNICIPAL DE SANTANA DA BOA VISTA - UAB,Rua Aparício Freitas,405,Nossa Senhora do Rosário,96590-00,NULL,(53) 32581045,(53) 32581350,sboavista.gabinete@farrapo.com.br,polosbv@gmail.com,NULL
250,Sant´Ana do Livramento,RS,-30.88790410,-55.53117890,SANT' ANA DO LIVRAMENTO - CENTRO,Polo Municipal de Apoio Presencial da UAB de Sant'Ana do Livramento,Rua Rivadavia Correa,1271,Centro,97590011,NULL,(55) 39681043,(55) 996484900,polouabliv.rs@gmail.com,fernanda_p.e.santo@hotmail.com,NULL
244,Mostardas,RS,-30.92743900,-50.76244930,MOSTARDAS - VILA NORTE,POLO DE APOIO PRESENCIAL DE MOSTARDAS - UAB,Avenida Dr. Dinarte Silveira Martins nº 330,330,Vila Norte,96270000,Escola Municipal Dr. Dinarte Silveira Martins,(51) 36731873,(51) 996469314,uabmostardas@gmail.com,profpedroantonio@gmail.com,NULL
255,São Lourenço do Sul,RS,-31.22102600,-52.14876910,SAO LOURENCO DO SUL - AVENIDA,PAED - POLO DE APOIO AO ENSINO A DISTANCIA - SAO LOURENCO DO SUL - UAB,"Av. Coronel Nonô Centeno, 933",NULL,Avenida,96170000,NULL,(53) 32516068,(),polosaolourenco@gmail.com,maristelavdutra@gmail.com,NULL
240,Hulha Negra,RS,-31.40177510,-53.86718680,HULHA NEGRA - CENTRO,POLO UAB HULHA NEGRA,Avenida Getúlio Vargas,0,Centro,96460-00,NULL,(53) 32491365,(53) 32491330,polouabhulhanegra@gmail.com,silene.smechn@gmail.com,hulhanegra.rs.gov.br
254,São José do Norte,RS,-31.74243740,-51.57811510,SAO JOSE DO NORTE - GUARIDA,POLO UNIVERSITARIO DE SAO JOSE DO NORTE,Rua Fernando Duprat,700,Guarida,96.225-0,Escola Municipal de Ensino Fundamental João de Deus Collares,(53) 32382338,(),polosjnrs@yahoo.com.br,polosjn@gmail.com,NULL
239,Herval,RS,-32.02421620,-53.47703590,HERVAL - CENTRO,POLO UNIVERSITARIO DE HERVAL,RUA JOSÉ MARIA DÁVILA,336,CENTRO,96310-00,NULL,(53) 32671399,(53) 32671215,polouabherval@gmail.com,NULL,NULL
530,Jaguarão,RS,-32.556986,-53.371766,JAGUARAO - CENTRO,POLO CIDADE HEROICA DE APOIO PRESENCIAL UAB,Rua 3 de Outubro,170,Centro,96300000,NULL,(53) 32616705,(53) 32616456,alfpaiva@bol.com.br,polouabjaguaraors@gmail.com,NULL
248,Santa Vitória do Palmar,RS,-33.09951330,-52.95996610,SANTA VITORIA DO PALMAR - CENTRO,POLO UNIVERSITARIO DE ENSINO EXTREMO MERIDIONAL - SANTA VITORIA DO PALMAR - UAB,"Rua Barão do Rio Branco, 760",NULL,Centro,96230000,"anexo- Rua Campos Neutrais, 1483",(53) 32634360,(53) 32638000,polosvp@hotmail.com,braatz.denise@gmail.com,http://bibliosvp.blogspot.com
13,Coari,AM,-4.097704,-63.144514,COARI - UNIAO,POLO DE APOIO PRESENCIAL DA UAB EM COARI,Rua C,19,União,69460000,NULL,(97) 35612460,(97) 35612873,polouabcoari@yahoo.com.br,klykya_xavier@yahoo.com.br,NULL
124,Dom Eliseu,PA,-4.19136410,-47.84272980,DOM ELISEU - PDS,POLO DE APOIO PRESENCIAL DE DOM ELISEU - UAB,Rua Castro Alves,0,PDS,68633000,NULL,(94) 33352988,(),polouabdomeliseu@gmail.com,aquinochelly@hotmail.com,NULL
979,Barras,PI,-4.20955790,-42.35448310,BARRAS - CENTRO,POLO DE BARRAS,Rua Fenelon Castelo Branco,0,Centro,64100-00,NULL,(86) 32163393,(),supes.seduc@gmail.com,NULL,NULL
414,Coelho Neto,MA,-4.25237960,-43.09716250,COELHO NETO - CENTRO,POLO UAB COELHO NETO,Av. Marechal Cordeiro de Farias,0,Centro,65620-00,Escola Municipal José Sarney,(98) 34731967,(),polouab_cn@hotmail.com,NULL,NULL
733,Timbiras,MA,-4.25635190,-43.93234550,TIMBIRAS - CENTRO,UNIVERSIDADE MUNICIPAL ABERTA DE TIMBIRAS,Travessa das Flores,1,Centro,65420-00,NULL,(99),(),pm-timbiras.ma@bol.com.br,NULL,NULL
635,Piripiri,PI,-4.33831280,-41.84020540,PIRIPIRI - PETECAS,UESPI-CAMPUS PROFESSOR ANTONIO GIOVANNE ALVES DE SOUSA,Av. Marechal Castelo Branco,180,Petecas,64260-00,NULL,(86) 32761894,(86) 32761115,auridete@bol.com.br,NULL,NULL
729,Tefé,AM,-4.46064780,-65.66585680,TEFE - JURUA,POLO DE APOIO PRESENCIAL UAB/TEFE,Rua João Stefano,625,Juruá,69470-00,NULL,(97) 3343250,(),uab.tefe@gmail.com,andreauab.tefe@gmail.com,NULL
337,Beberibe,CE,-4.51101730,-38.69491490,BEBERIBE - CENTRO,POLO UAB - BEBERIBE,Rua José Bessa,299,Centro,62840-00,-,(85) 33382035,(85) 33382092,cvt.uabbeberibe@yahoo.com.br,virginia_tavares@yahoo.com.br,NULL
39,Aracoiaba,CE,-4.52154180,-38.52703050,ARACOIABA - CONJUNTO SOLON LIMAVERDE,POLO UAB - ARACOIABA,Av. Manoel Batista da Silva,0,Conjunto Solon Lima Verde,62750000,NULL,(85) 33375085,(),cvt_aracoiaba@centec.org.br,uabpoloaracoiaba@gmail.com,uab.poloaracoiaba@centec.org.br
349,Bom Jesus das Selvas,MA,-4.54579950,-46.67053400,BOM JESUS DAS SELVAS - CENTRO,PROFESSORA MARIA ALDECY DE OLIVEIRA,Rua Barreirinhas,0,Centro,65395000,NULL,(98) 36521271,(98) 36521416,uab_bomjesus@yahoo.com.br,bjselvas@yahoo.com.br,NULL
412,Codó,MA,-4.56715630,-43.86732220,CODO - SAO BENEDITO,POLO UAB - CODO,Rua Paraíba,474,São Benedito,65400-00,NULL,(99) 36612906,(99) 36611399,polouabcodo@gmail.com,NULL,NULL
746,União,PI,-4.61457160,-42.82478770,UNIAO - SAO SEBASTIAO,UNIDADE ESCOLAR FENELON CASTELO BRANCO,Rua José Moita,0,São Sebastião,64120000,NULL,(86) 32652047,(),plinniocleo@hotmail.com,NULL,NULL
38,Aracati,CE,-4.64099590,-37.68122800,ARACATI - AEROPORTO,POLO UAB - ARACATI,BR 304 - KM 44,200,Aeroporto,62800-00,E. E. F. Antônio Monteiro,(88) 34216522,(),joseni@centec.org.br,josenimonteiro.uab@gmail.com,NULL
529,Jacundá,PA,-4.65975880,-49.12214140,JACUNDA - SANTA RITA,POLO UAB DE JACUNDA,Rua Santa Teresa,0,Bela Vista,68590-00,NULL,(),(),josejesus126@gmail.com,semecjacunda@yahoo.com.br,NULL
51,Russas,CE,-4.81498970,-38.10544950,RUSSAS - YPIRANGA,POLO ESTADUAL DE RUSSAS - UAB,Travessa Pedro Araujo,0,Ipiranga,62900000,NULL,(88) 34112769,(),uab.polorussas@centec.org.br,gadelhacvt@yahoo.com.br,NULL
400,Caxias,MA,-4.86022090,-43.36537790,CAXIAS - CENTRO,POLO UAB CAXIAS,Rua São Pedro,0,Centro,65608-16,NULL,(99) 34210065,(99) 35216248,delcysilva@hotmail.com,NULL,NULL
683,Santo Antônio dos Lopes,MA,-4.86651910,-44.36567130,SANTO ANTONIO DOS LOPES - CENTRO,POLO UAB PROFESSORA CLAUDETE - SANTO ANTONIO DOS LOPES,Avenida Maranhão Sobrinho,0,Piçarra,65730000,NULL,(99) 36661191,(),assuncaopaivaleal@gmail.com,NULL,assuncaopaivaleal@gmail.com
378,Campo Maior,PI,-4.92113490,-42.11773960,CAMPO MAIOR - SAO LUIS,UESPI-CAMPUS HEROIS DO JENIPAPO,Avenida Santo Antonio,1736,São Luis,6428000,NULL,(86) 32521848,(86) 32525458,polouabcampomaior@gmail.com,augustofilho67@gmail.com,NULL
482,Grossos,RN,-4.95646240,-37.23299790,GROSSOS - BOA ESPERANCA,EDUCA GROSSOS,RUA CORONEL SOLON,10,BOA ESPERANÇA,59675000,NULL,(84) 33273562,(),uabpeducagrossos@yahoo.com.br,NULL,NULL
48,Quixadá,CE,-4.95848440,-38.94593260,QUIXADA - CEDRO VELHO,POLO MUNICIPAL DE APOIO PRESENCIAL DA UAB DE QUIXADA - CE,"Estrada do Açude do Cedro, KM 05",0,Cedro Velho,63900000,IFCE Quixadá,(88) 34144656,(),polouabquixada@gmail.com,NULL,NULL
448,Dom Pedro,MA,-4.98435520,-44.43706060,DOM PEDRO - CENTRO,POLO UAB SOCORRO CARVALHO,Rua Jorge Fernandes,0,Centro,65775-00,NULL,(99) 36621310,(),polouabdp@bol.com.br,NULL,NULL
990,Teresina,PI,-5.08117790,-42.82135520,TERESINA - MATINHA,POLO DE TERESINA,Praça Firmino Sobreira,0,Matinha,64002-19,Rua Rui Barbosa,(86) 32163393,(),supes.seduc@gmail.com,NULL,NULL
46,Limoeiro do Norte,CE,-5.15717150,-38.02081510,LIMOEIRO DO NORTE - SANTA LUZIA - CENTRO,POLO UAB - LIMOEIRO DO NORTE,Rua José Hamilton de Oliveira,160,Centro,62930-00,NULL,(88) 34231519,(88) 92099272,uabpololimoeiro@gmail.com,NULL,www.uabpololimoeiro.blogspot.com
208,Guamaré,RN,-5.18423110,-36.37147560,GUAMARE - CENTRO,POLO PRESENCIAL DE GUAMARE - RN,Rua Manoel Lucas Miranda,23A,Centro,59598000,NULL,(84) 35252978,(84) 35252975,polouabguamare@hotmail.com,marcia_leite2009@hotmail.com,NULL
50,Quixeramobim,CE,-5.29154080,-39.40358760,QUIXERAMOBIM - CENTRO,POLO UNIVERSITARIO DR. ANDRADE FURTADO - QUIXERAMOBIM (MUNICIPIO) - UAB,"Av. Dr, Joaquim Fernandes",382,Centro,63800000,NULL,(88) 92439705,(88) 97097250,uabdquixeramobim@gmail.com,NULL,gabinete@quixeramobim.ce.gov.br
16,Maués,AM,-5.30648790,-58.18929210,MAUES - SANTA LUZIA,POLO PRESENCIAL MUNICIPIO DE MAUES - MAUES - UAB,Rua Beira Mato,0,Santa Luzia,69190000,NULL,(92) 991182691,(92) 991182691,doriciana.caldas@gmail.com,NULL,NULL
568,Marabá,PA,-5.36335140,-49.12171480,MARABA - AMAPA,POLO UAB/MARABA,Av. Hiléia,0,Amapá,68502-10,Agrópolis do INCRA,(94) 33247388,(94) 991023679,polouabmaraba@gmail.com,limaademar@hotmail.com,NULL
158,Castelo do Piauí,PI,-5.38737880,-41.52127420,CASTELO DO PIAUI - CENTRO,POLO DE APOIO PRESENCIAL TERRITORIO DAS CARNAUBAIS - CASTELO DO PIAUI - UAB,Rua Joaquim Távora,537,Centro,64340000,NULL,(86) 32471346,(),faomuabcastelo@gmail.com,NULL,NULL
1358,Pedra Branca,CE,-5.456379,-39.706892,PEDRA BRANCA - BOM PRINCÍPIO,Polo UAB Pedra Branca,Avenida Sabino Vieira Cavalcante,320,Santa Ùrsula,63630000,NULL,(88) 35152441,(88) 998266874,polouabpedrabranca@gmail.com,ivoneth-braga@hotmail.com,NULL
83,Imperatriz,MA,-5.52055080,-47.47184080,IMPERATRIZ - PRACA UNIAO,POLO UAB IMPERATRIZ,Rua Dom Pedro II,0,União,65901090,Praça União,(99) 35360179,(99) 981667692,polouab.itz2@gmail.com,fnoronhalo@gmail.com,NULL
582,Monsenhor Gil,PI,-5.58656530,-42.59016720,MONSENHOR GIL - CENTRO,POLO DE MONSENHOR GIL - PI,Av. Joel Mendes,650,Centro,64450000,Polo de Apoio Presencial Antônio de Noronha Pessoa,(86) 32581188,(),polomgil@hotmail.com,NULL,NULL
310,Araguatins,TO,-5.64240620,-48.04067590,ARAGUATINS - NOVA ARAGUATINS,POLO DE EDUCAçãO A DISTâNCIA DE ARAGUANTINS,Rua-06,NULL,Nova Araguatins,7795000,Centro de Ensino Antonia Milhome,(63) 34742594,(63) 34741114,marcello_bmiranda@hotmail.com,uabaraguatins@tecnologia.to.gov.br,NULL
331,Barra do Corda,MA,-5.66081440,-45.14945050,BARRA DO CORDA - ALTAMIRA,CENTRO DE ESTUDOS SUPERIORES DE BARRA DO CORDA,Rua Nelson Paturi,0,Altamira,65950000,NULL,(99) 36431294,(),ces-bac@hotmail.com,NULL,NULL
551,Lajes,RN,-5.699118,-36.245286,LAJES - CENTRO,POLO DE APOIO PRESENCIAL PROFESSORA MARIA DA CONCEICAO SALVIANO CAVALCANTE,Rua Cel Joaquim teixeira,0,Centro,59535000,NULL,(84) 35322197,(84) 35322627,cdmds@uol.com.br,NULL,NULL
389,Caraúbas,RN,-5.70249310,-37.55345260,CARAUBAS - DR. SEBASTIAO MALTEZ,POLO UAB - SERTAO DAS CARAUBEIRAS,Rua Alfredo Alves de Azevedo,212,Sebastião Maltés,59780-00,NULL,(84) 33372529,(84) 33373327,polouabcaraubas@gmail.com,marcos.rfg@click21.com.br,NULL
480,Grajaú,MA,-5.74864650,-46.05632120,GRAJAU - TREZIDELA,POLO UAB - PROFESSOR PORFIRIO PEREIRA  SANTOS,BR-226,0,Trezidela,65940000,NULL,(),(),uabgrajau@gmail.com,educacao.grajau@hotmail.com,httwwwuabgrajau@hotmail.com
975,São Gonçalo do Amarante,RN,-5.77611570,-35.36856790,SAO GONCALO DO AMARANTE - CONJUNTO AMARANTE,POLO DE SAO GONCALO DO AMARANTE,Rua Cajupiranga,55,Conjunto Amarante,59290000,NULL,(84) 32782427,(),uabsga@hotmail.com,contato@saogoncalo.rn.gov.br,NULL
586,Natal,RN,-5.81326710,-35.23066220,NATAL - NOSSA SENHORA DE NAZARE,POLO NATAL,Av. Coronel Estevan,3705,Nossa Senhora de Nazaré,59060-20,NULL,(84) 30928918,(84) 32323389,uabpolonatal@gmail.com,lourdes.valentim@natal.rn.gov.br,NULL
633,Piquet Carneiro,CE,-5.85804640,-39.44502810,PIQUET CARNEIRO - CENTRO,POLO SRA ANTONIA ALVES DE LIMA,Rua Zacarias Pinheiro,0,Centro,63605000,CVT de Piquet Carneiro,(88) 35161300,(),polopiquetcarneiro@gmail.com,tita.bezerra@hotmail.com,polopresencialpiquetcarneiro
