id_polo_1;"no_municipio_polo_2";"no_polo_3";"polo_dependencia_administrativa_4";"polo_status_5";"polo_conceito_6";id_ies_7;id_ies_8;"ies_uf_9";"sg_ies_10";"no_curso_11";id_curso_12;"tipo_curso_13";"dt_inicio_real_oferta_14";"dt_provavel_fim_15";"dt_fim_curso_16";qt_vagas_17;qt_alunos_formado_18;qt_alunos_nao_concluinte_19;qt_alunos_desvinculado_20;qt_alunos_cadastrado_21
 121;"BUJARU";"BUJARU - BAIRRO NOVO";"Municipal";"INATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"04/2008";"01/2012";"05/2013"; 50; 25; 6; 18; 49
 121;"BUJARU";"BUJARU - BAIRRO NOVO";"Municipal";"INATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"08/2009";"07/2013";"07/2014"; 50; 16; 21; 13; 50
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO AMBIENTAL"; 190;"APERFEIÇOAMENTO";"08/2009";"01/2010";"02/2010"; 35; 0; 5; 27; 32
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO DO CAMPO"; 191;"ESPECIALIZAÇÃO";"08/2009";"01/2011";"10/2010"; 35; 0; 41; 1; 42
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO ETNICO-RACIAL"; 192;"APERFEIÇOAMENTO";"08/2009";"12/2009";"08/2009"; 35; 0; 28; 0; 28
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO INTEGRAL E INTEGRADA"; 193;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 0; 26; 26
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO PARA A DIVERSIDADE E CIDADANIA"; 194;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 30; 0; 3; 26; 29
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"GENERO E DIVERSIDADE NA ESCOLA"; 195;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 2; 30; 32
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"GEOGRAFIA"; 9;"LICENCIATURA";"09/2009";"02/2013";"09/2012"; 50; 24; 9; 17; 50
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"PEDAGOGIA"; 11;"LICENCIATURA";"04/2008";"07/2012";"02/2012"; 50; 34; 0; 12; 46
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"SAUDE PUBLICA"; 13;"TECNOLOGO";;"02/2013";"07/2013"; 50; 0; 0; 0; 0
 122;"CANAA DOS CARAJAS";"CANAA DOS CARAJAS - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"TECNOLOGIA EM DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO"; 14;"TECNOLOGO";;;"07/2013"; 50; 0; 0; 0; 0
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO AMBIENTAL"; 190;"APERFEIÇOAMENTO";"08/2009";"01/2010";"02/2010"; 35; 0; 32; 0; 32
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO DO CAMPO"; 191;"ESPECIALIZAÇÃO";"08/2009";"01/2011";"10/2010"; 35; 0; 39; 0; 39
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO EM DIREITOS HUMANOS"; 988;"APERFEIÇOAMENTO";"11/2010";"04/2011";"09/2010"; 50; 0; 12; 33; 45
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO ETNICO-RACIAL"; 192;"APERFEIÇOAMENTO";"08/2009";"12/2009";"08/2009"; 35; 0; 34; 3; 37
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO INTEGRAL E INTEGRADA"; 193;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 27; 0; 27
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO PARA A DIVERSIDADE E CIDADANIA"; 194;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 30; 0; 28; 0; 28
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"GENERO E DIVERSIDADE NA ESCOLA"; 195;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 22; 12; 34
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"GEOGRAFIA"; 9;"LICENCIATURA";"07/2008";"01/2012";"02/2012"; 50; 31; 8; 5; 44
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"PEDAGOGIA"; 11;"LICENCIATURA";"04/2008";"07/2012";"02/2012"; 50; 41; 0; 7; 48
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"SAUDE PUBLICA"; 13;"TECNOLOGO";"08/2008";"02/2012";"02/2012"; 50; 17; 1; 18; 36
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"SAUDE PUBLICA"; 13;"TECNOLOGO";;;"07/2013"; 50; 0; 0; 0; 0
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"TECNOLOGIA EM DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO"; 14;"TECNOLOGO";;;"07/2013"; 50; 0; 0; 0; 0
 123;"CONCEICAO DO ARAGUAIA";"CONCEICAO DO ARAGUAIA - CENTRO";"Municipal";"INATIVO";"AA"; 45; 45;"MG";"UFOP";"EDUCACAO AMBIENTAL - ESCOLAS SUSTENTAVEIS E COM VIDA"; 945;"APERFEIÇOAMENTO";"10/2010";"12/2010";"02/2011"; 50; 70; 0; 17; 87
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 25; 25;"PA";"UEPA";"PEDAGOGIA"; 238;"LICENCIATURA";;"07/2017";"08/2017"; 50; 0; 0; 0; 0
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"05/2014";"04/2016";"05/2016"; 22; 0; 0; 0; 19
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2011";"09/2013";"10/2013"; 50; 0; 4; 0; 4
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2014";"09/2016";"09/2016"; 20; 0; 0; 0; 8
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"11/2012";"10/2014";"10/2014"; 50; 16; 22; 2; 40
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"ADMINISTRACAO PUBLICA"; 796;"BACHARELADO";"02/2010";"01/2014";"08/2013"; 50; 24; 22; 0; 47
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"EDUCACAO AMBIENTAL"; 1312;"EXTENSÃO";;"03/2011";"04/2011"; 90; 0; 0; 0; 0
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"FÍSICA"; 1435;"LICENCIATURA";"08/2013";"08/2017";"04/2017"; 50; 0; 0; 0; 25
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"LETRAS PORTUGUES"; 96;"LICENCIATURA";"08/2009";"08/2013";"07/2013"; 50; 22; 22; 0; 44
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"LETRAS PORTUGUES"; 96;"LICENCIATURA";"10/2011";"04/2016";"03/2015"; 50; 0; 0; 0; 38
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"04/2008";"01/2012";"05/2013"; 50; 17; 4; 29; 50
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"08/2009";"07/2013";"07/2013"; 50; 23; 4; 19; 46
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"08/2013";"07/2017";"09/2018"; 60; 0; 0; 2; 48
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MIDIAS NA EDUCACAO"; 1147;"ESPECIALIZAÇÃO";;"01/2014";"02/2014"; 40; 0; 0; 0; 0
 124;"DOM ELISEU";"DOM ELISEU - PDS";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"QUIMICA"; 518;"LICENCIATURA";"08/2013";"08/2017";"09/2017"; 50; 0; 0; 0; 37
 125;"GOIANESIA DO PARA";"GOIANESIA DO PARA - SANTO AMARO";"Municipal";"DESLIGADO";"NA"; 46; 46;"PA";"UFPA";"EDUCACAO AMBIENTAL"; 1312;"EXTENSÃO";;"03/2011";"04/2011"; 90; 0; 0; 0; 0
 125;"GOIANESIA DO PARA";"GOIANESIA DO PARA - SANTO AMARO";"Municipal";"DESLIGADO";"NA"; 46; 46;"PA";"UFPA";"LETRAS PORTUGUES"; 96;"LICENCIATURA";"04/2008";"08/2012";"04/2012"; 50; 32; 18; 0; 50
 125;"GOIANESIA DO PARA";"GOIANESIA DO PARA - SANTO AMARO";"Municipal";"DESLIGADO";"NA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"04/2008";"07/2013";"05/2013"; 50; 13; 0; 37; 50
 125;"GOIANESIA DO PARA";"GOIANESIA DO PARA - SANTO AMARO";"Municipal";"DESLIGADO";"NA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"08/2009";"07/2013";"07/2013"; 50; 9; 0; 9; 18
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"BIOLOGIA"; 7;"LICENCIATURA";"09/2009";"01/2013";"09/2012"; 50; 27; 1; 19; 47
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO AMBIENTAL"; 190;"APERFEIÇOAMENTO";"08/2009";"01/2010";"02/2010"; 35; 0; 4; 29; 33
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO DO CAMPO"; 191;"ESPECIALIZAÇÃO";"08/2009";"01/2011";"10/2010"; 35; 0; 32; 0; 32
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO ETNICO-RACIAL"; 192;"APERFEIÇOAMENTO";"08/2009";"12/2009";"09/2009"; 35; 0; 32; 3; 35
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO INTEGRAL E INTEGRADA"; 193;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 0; 34; 34
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO PARA A DIVERSIDADE E CIDADANIA"; 194;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 30; 0; 1; 30; 31
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"GENERO E DIVERSIDADE NA ESCOLA"; 195;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 3; 32; 35
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"MATEMATICA"; 10;"LICENCIATURA";;;"07/2013"; 50; 0; 0; 0; 0
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"SAUDE PUBLICA"; 13;"TECNOLOGO";"08/2008";"02/2012";"02/2012"; 50; 23; 5; 11; 39
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"GESTAO EM SAUDE"; 798;"ESPECIALIZAÇÃO";"06/2014";"11/2015";"08/2014"; 50; 0; 37; 0; 37
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"08/2009";"07/2013";"07/2014"; 50; 16; 11; 23; 50
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"09/2011";"08/2016";"03/2016"; 50; 0; 0; 2; 46
 126;"JURUTI";"JURUTI - MARACANA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MIDIAS NA EDUCACAO"; 1147;"ESPECIALIZAÇÃO";;"01/2014";"02/2014"; 40; 0; 0; 0; 0
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO AMBIENTAL"; 190;"APERFEIÇOAMENTO";"08/2009";"01/2010";"02/2010"; 35; 0; 34; 0; 34
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO DO CAMPO"; 191;"ESPECIALIZAÇÃO";"08/2009";"01/2011";"10/2010"; 35; 0; 33; 0; 33
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO EM DIREITOS HUMANOS"; 988;"APERFEIÇOAMENTO";"11/2010";"04/2011";"09/2010"; 50; 0; 15; 23; 38
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO ETNICO-RACIAL"; 192;"APERFEIÇOAMENTO";"08/2009";"12/2009";"09/2009"; 35; 0; 34; 0; 34
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO INTEGRAL E INTEGRADA"; 193;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 19; 1; 20
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO PARA A DIVERSIDADE E CIDADANIA"; 194;"APERFEIÇOAMENTO";;"08/2009";"08/2009"; 30; 0; 0; 0; 0
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"GENERO E DIVERSIDADE NA ESCOLA"; 195;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 17; 16; 33
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"PEDAGOGIA"; 11;"LICENCIATURA";"04/2008";"07/2012";"02/2012"; 50; 38; 0; 6; 44
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"SAUDE PUBLICA"; 13;"TECNOLOGO";;"02/2013";"07/2013"; 50; 0; 0; 0; 0
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"TECNOLOGIA EM DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO"; 14;"TECNOLOGO";"10/2008";"03/2012";"02/2012"; 50; 1; 14; 35; 50
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 25; 25;"PA";"UEPA";"MATEMATICA"; 237;"LICENCIATURA";;"02/2014";"03/2014"; 40; 0; 0; 0; 0
 127;"MOJU";"MOJU - LIDERANCA";"Municipal";"INATIVO";"AA"; 46; 46;"PA";"UFPA";"GESTAO EM SAUDE"; 798;"ESPECIALIZAÇÃO";"06/2014";"11/2015";"08/2014"; 50; 0; 50; 0; 50
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"BIOLOGIA"; 7;"LICENCIATURA";"09/2009";"01/2013";"09/2012"; 50; 28; 0; 16; 44
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO AMBIENTAL"; 190;"APERFEIÇOAMENTO";"08/2009";"01/2010";"02/2010"; 35; 0; 1; 35; 36
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO DO CAMPO"; 191;"ESPECIALIZAÇÃO";"08/2009";"01/2011";"04/2010"; 35; 0; 31; 0; 31
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO EM DIREITOS HUMANOS"; 988;"APERFEIÇOAMENTO";"11/2010";"04/2011";"07/2010"; 50; 0; 13; 0; 13
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO ETNICO-RACIAL"; 192;"APERFEIÇOAMENTO";"08/2009";"12/2009";"08/2009"; 35; 0; 34; 0; 34
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO INTEGRAL E INTEGRADA"; 193;"APERFEIÇOAMENTO";;"08/2009";"08/2009"; 35; 0; 0; 0; 0
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"FISICA"; 8;"LICENCIATURA";;"02/2013";"07/2013"; 50; 0; 0; 0; 0
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"GENERO E DIVERSIDADE NA ESCOLA"; 195;"APERFEIÇOAMENTO";"08/2009";"01/2010";"08/2009"; 35; 0; 2; 30; 32
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"PEDAGOGIA"; 11;"LICENCIATURA";"04/2008";"07/2012";"02/2012"; 50; 42; 0; 6; 48
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"SAUDE PUBLICA"; 13;"TECNOLOGO";"08/2008";"02/2012";"02/2012"; 50; 25; 4; 10; 39
 128;"MUANA";"MUANA - CENTRO";"Municipal";"INATIVO";"AA"; 7; 7;"PA";"IFPA";"TECNOLOGIA EM DESENVOLVIMENTO DE SISTEMAS DE INFORMACAO"; 14;"TECNOLOGO";"10/2008";"03/2012";"02/2012"; 50; 0; 20; 29; 49
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 7; 7;"PA";"IFPA";"EDUCACAO EM DIREITOS HUMANOS"; 988;"APERFEIÇOAMENTO";"11/2010";"04/2011";"07/2010"; 50; 0; 2; 35; 37
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 25; 25;"PA";"UEPA";"PEDAGOGIA"; 238;"LICENCIATURA";;"07/2017";"08/2017"; 50; 0; 0; 0; 0
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"05/2014";"04/2016";"05/2016"; 25; 0; 0; 0; 12
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2011";"09/2013";"11/2013"; 50; 10; 15; 0; 25
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2013";"09/2015";"10/2015"; 50; 7; 0; 18; 25
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";"10/2014";"09/2016";"09/2016"; 25; 0; 0; 0; 12
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 37; 37;"RJ";"UFF";"PLANEJAMENTO, IMPLEMENTACAO E GESTAO DA EDUCACAO A DISTANCIA"; 280;"ESPECIALIZAÇÃO";;"09/2014";"10/2014"; 50; 0; 0; 0; 0
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"ADMINISTRACAO PUBLICA"; 796;"BACHARELADO";"08/2011";"07/2015";"03/2014"; 60; 17; 0; 27; 53
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"BIOLOGIA"; 95;"LICENCIATURA";"04/2008";"01/2012";"12/2011"; 50; 24; 4; 20; 48
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"BIOLOGIA"; 95;"LICENCIATURA";"08/2013";"07/2017";"04/2017"; 60; 0; 0; 0; 49
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"BIOLOGIA"; 95;"LICENCIATURA";;"12/2015";"12/2013"; 50; 0; 0; 0; 0
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"EDUCACAO AMBIENTAL"; 1312;"EXTENSÃO";;"03/2011";"04/2011"; 90; 0; 0; 0; 0
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"GESTAO PUBLICA"; 797;"ESPECIALIZAÇÃO";"06/2014";"05/2016";"08/2014"; 50; 0; 0; 0; 50
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"LETRAS PORTUGUES"; 96;"LICENCIATURA";"04/2008";"08/2012";"04/2012"; 50; 26; 19; 3; 48
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"LETRAS PORTUGUES"; 96;"LICENCIATURA";"08/2011";"04/2016";"03/2015"; 50; 0; 0; 0; 48
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"04/2008";"01/2012";"05/2013"; 50; 5; 15; 26; 46
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"08/2009";"07/2013";"07/2013"; 50; 6; 6; 39; 51
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MATEMATICA"; 97;"LICENCIATURA";"09/2011";"07/2015";"03/2016"; 50; 0; 0; 6; 43
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"MIDIAS NA EDUCACAO"; 1147;"ESPECIALIZAÇÃO";;"01/2014";"02/2014"; 40; 0; 0; 0; 0
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 46; 46;"PA";"UFPA";"PRODUCAO DE MATERIAL DIDATICO PARA A DIVERSIDADE"; 966;"APERFEIÇOAMENTO";"10/2010";"09/2011";"11/2010"; 80; 0; 63; 0; 63
 129;"PARAUAPEBAS";"PARAUAPEBAS - CIDADE NOVA";"Municipal";"ATIVO";"AA"; 71; 71;"SP";"UNIFESP";"GESTAO EM ENFERMAGEM"; 409;"ESPECIALIZAÇÃO";"04/2009";"09/2009";"03/2010"; 11; 5; 0; 3; 8
